;meta[language=ru]
; id      |key(hex)|key(str)| text
2118472237||skill_desc_new_moon_set_ability1|Метательные ножи оглушают нападающих противников. Ночью вы становитесь быстрее на $S$%, а окошки уклонений - шире.
2118472238||starting_pants_improved|Улучшенные Каэр Морхенские штаны
2118472239||starting_boots_improved|Улучшенные Каэр Морхенские сапоги
2118472240||starting_gloves_improved|Улучшенные Каэр Морхенские перчатки
2118472241||starting_sword_steel_improved|Улучшенный Каэр Морхенский стальной меч
2118472242||starting_sword_silver_improved|Улучшенный Каэр Морхенский серебряный меч
2118472243||item_name_starting_pants_upgrade_schematic|Улучшенные Каэр Морхенские штаны
2118472244||item_name_starting_boots_upgrade_schematic|Улучшенные Каэр Морхенские сапоги
2118472245||item_name_starting_gloves_upgrade_schematic|Улучшенные Каэр Морхенские перчатки
2118472246||item_name_starting_sword_steel_upgrade_schematic|Улучшенный Каэр Морхенский стальной меч
2118472247||item_name_starting_sword_silver_upgrade_schematic|Улучшенный Каэр Морхенский серебряный меч
2118472248||W3EE_PyromaniacSkill|Огненный поток наносит на $I$ ед. урона больше, обычный Игни - на $I$, возгорание - на $I$.
2118472249||Redux_DAC|Отключить подсказки вблизи легендарных мечей
2118472250||redux_DeathCounter|Счётчик смертей
2118472251||GaunterMode|Режим "Гюнтер"
2118472252||Redux_GMEnabled|Включён
2118472253||Redux_GMSkillReq|Отнимается очков опыта
2118472254||Redux_GMSkillMod|Отягчающее количество потраченных очков опыта
2118472255||Redux_GMDeathLimit|Допустимое количество смертей
2118472256||Redux_GMVitality|Уменьшение предельного здоровья после смерти 
2118472257||Redux_GMStamina|Уменьшение предельной выносливости после смерти 
2118472258||Redux_GMToxicity|Уменьшение предельной токсичности после смерти 
2118472259||Redux_GMIntensity|Ослабление знаков после смерти
2118472260||Redux_GMXPModifier|Множитель получаемого опыта после смерти
2118472261||Redux_GMDurability|Износ снаряжения после смерти
2118472262||Redux_GMMark|Клеймо Гюнтера
2118472263||Redux_GMLethalMark|Клеймо Гюнтера - Только перед последней смертью
2118472264||Redux_GMQuestMod|Списывается смертей после выполнения задания 
2118472265||Redux_GMDeathMod|Начисляется смертей, когда умираете часто 
2118472266||attribute_name_attack_stamina_cost_bonus|Наступательная бережливость
2118472267||attribute_name_parry_stamina_cost_bonus|Оборонительная бережливость
2118472268||attribute_name_movement_stamina_efficiency|Двигательная бережливость
2118472269||W3EE_EvSpeed|Двигательная быстрота
2118472270||W3EE_EvSpeedH|Двигательная быстрота
2118472271||attribute_name_evade_speed|Двигательная быстрота
2118472272||item_name_glyph_reinforcement_lesser|Малый освобождающий глиф
2118472273||item_name_glyph_reinforcement|Освобождающий глиф
2118472274||item_name_glyph_reinforcement_greater|Большой освобождающий глиф
2118472275||panel_blacksmith_remove_improvement_confirmation|Удалить улучшения?
2118472276||attribute_name_oil_flammable_effect_tooltip2|Вероятность воспламенить
2118472277||attribute_name_oil_ethereal_damage_tooltip|Эфирный урон
2118472278||skill_desc_magic_s6|Аард сбивает на $I$% больше стойкости и оглушает на $I$% вероятнее.
2118472279||skill_desc_magic_s12|Аард дополнительно наносит $I$ ед. морозного урона и с вероятностью $I$% обмораживает врага на $I$ сек.<br>Для врагов с низкой выносливостью или стойкостью эта вероятность ещё выше.<br>Обмороженные враги скованы, медленнее восстанавливают выносливость и получают больше урона.
2118472281||skill_desc_magic_s13|Если Квен разом теряет больше $I$% прочности, он взрывается, нанося врагам $I$ ед. электрического урона и выбивая из стойки.<br>Квен возвращает $I$% урона.
2118472282||skill_desc_magic_s14|Квен замедляет восстановление энергии на $I$% меньше и каждую сек. восстанавливает $I$ ед. своей прочности.<br>Защитное поле каждую сек. восполняет вам $I$% стойкости.
2118472283||skill_desc_magic_s15|С Квеном вы на $I$% устойчивее и тратите на $I$% меньше стойкости.<br>Точный блок Квеном снижает получаемый урон на $I$%.
2118472284||skill_name_magic_s14|Обновляющийся щит
2118472285||W3EE_QuenSkill|Защитная оболочка, которая поглощает урон, предотвращает отравление и кровотечение, снижает затраты стойкости и повышает устойчивость.<br>Замедляет восстановление энергии на $I$%.<br>Квен, наложенный за мгновение до вражеского удара, отразит его.<br><br>Прочность: $I$<br>Длительность: $I$ сек.
2118472286||glyphword01_name|Разрушение I
2118472287||glyphword01_desc|Аард наносит до $I$ очков кровотечения.<br><br>Аард наносит на $I$ ед. урона больше.
2118472288||glyphword02_name|Разрушение II
2118472289||glyphword02_desc|Аард навсегда ослабляет вражеские броню и сопротивляемость Силе на $I$%.<br><br>Аард наносит на $I$ ед. урона больше.
2118472290||glyphword03_name|Разрушение III
2118472291||glyphword03_desc|Аард обмораживает на $I$% чаще.<br>Если Аард одновременно и заморозил, и сбил противника с ног, тот мгновенно погибает. Если только заморозил, замёрзший получает $I$ ед. урона.<br><br>Аард наносит на $I$ ед. урона больше.
2118472292||glyphword04_name|Ускорение I
2118472293||glyphword04_desc|Время замедляется на $I$% на $I$ сек. всякий раз, когда вы уклоняетесь или применяете Аард.<br><br>+$I$% двигательной быстроты.
2118472294||glyphword05_name|Ускорение II
2118472295||glyphword05_desc|Если разбежаться перед использованием Аарда, то за каждую сек. разбега он усилится на $I$%. Прибавки к двигательной быстроте также усиливают Аард.<br><br>+$I$% двигательной быстроты.
2118472296||glyphword06_name|Ускорение III
2118472297||glyphword06_desc|Вы не замедляетесь при уклонениях и ударах Аардом.<br><br>+$I$% двигательной быстроты.
2118472298||glyphword07_name|Испепеление I
2118472299||glyphword07_desc|Этот доспех невосприимчив к пламени. Когда ваш адреналин превышает $I$ ед., доспех окутывается огнём и воспламеняет всякого, кто нападет на вас в ближнем бою.<br><br>+$I$% накопления адреналина.
2118472300||glyphword08_name|Испепеление II
2118472301||glyphword08_desc|Вы испускаете волну пламени, когда: сломлена ваша стойкость; разом потеряли $I$% здоровья; выполнили точный блок при полной стойкости.<br><br>+$I$% накопления адреналина.
2118472302||glyphword09_name|Испепеление III
2118472303||glyphword09_desc|Вы непрерывно обжигаете врагов вокруг, нанося до $I$ ед. огненного урона за каждую ед. адреналина.<br><br>+$I$% накопления адреналина.
2118472304||glyphword10_name|Очищение I
2118472305||glyphword10_desc|Поджигая врагов (или обжигая их знаком Игни), вы снижаете их воинственность. Возгорания больше не повышают сопротивляемость к последующим возгораниям.<br><br>Игни наносит на $I$ больше урона.
2118472306||glyphword11_name|Очищение II
2118472307||glyphword11_desc|Горящие, а также погибшие от Игни враги после смерти взрываются, нанося другим врагам вокруг $I$ ед. огненного урона.<br><br>Игни наносит на $I$ больше урона.
2118472308||glyphword12_name|Очищение III
2118472309||glyphword12_desc|Поджигая врагов, вы восстанавливаете $F$ энергии, а убивая их знаком Игни (или пока они горят) -  $F$ энергии.<br><br>Игни наносит на $I$ больше урона.
2118472310||glyphword13_name|Впитывание I
2118472311||glyphword13_desc|Враги, погибшие внутри круга Ирден, восполняют ваши здоровье и энергию соразмерно своему полному здоровью.<br><br>+$I$% жизнекрадства.
2118472312||glyphword14_name|Впитывание II
2118472313||glyphword14_desc|Когда внутри круга Ирден враги тратят свою выносливость, ваша восполняется.<br><br>+$I$% жизнекрадства.
2118472314||glyphword15_name|Впитывание III.
2118472315||glyphword15_desc|Ваши здоровье и энергия восполняются соразмерно урону, который враги получили внутри круга Ирден (или от Сторожевого глифа).<br><br>+$I$% жизнекрадства.
2118472316||glyphword16_name|Истощение I
2118472317||glyphword16_desc|Каждую секунду Ирден лишает врагов $I$% от полной выносливости, а Сторожевой глиф - $I$% каждым ударом.<br><br>Сторожевой глиф накладывает $I$ очко отравления.
2118472318||glyphword17_name|Истощение II
2118472319||glyphword17_desc|Каждую секунду Ирден лишает врагов $F$% от полного здоровья, а Сторожевой глиф - $I$% каждым ударом.<br><br>Сторожевой глиф накладывает $I$ очка отравления.
2118472320||glyphword18_name|Истощение III
2118472321||glyphword18_desc|Каждую секунду Ирден замедляет врагов на $F$%. Замедление сбрасывается, если они покинут круг или если вы переналожите знак. Сторожевой глиф теперь ослабляет вражеский урон в два раза больше.<br><br>Сторожевой глиф накладывает $I$ очка отравления.
2118472322||glyphword19_name|Возмездие I
2118472323||glyphword19_desc|Урон "Взрывного щита" возрастает на $I$ ед..<br>Квен возвращает на $I$% больше урона.
2118472324||glyphword20_name|Возмездие II
2118472325||glyphword20_desc|Квен электризует врагов, которые наносят ему урон.<br><br>Квен возвращает на $I$% больше урона.
2118472326||glyphword21_name|Возмездие III
2118472327||glyphword21_desc|Точный блок Квеном испускает в сторону нападающего разряд энергии, который электризует врагов и наносит им $I$ ед. урона.<br><br>Квен возвращает на $I$% больше урона.
2118472328||glyphword22_name|Твердыня I
2118472329||glyphword22_desc|Квен получает на $I$% меньше урона.<br><br>+$I$% силы Квена.
2118472330||glyphword23_name|Твердыня II
2118472331||glyphword23_desc|Под "Защитным полем" ваши здоровье и выносливость восстанавливаются на $I$% быстрее.<br><br>+$I$% силы Квена.
2118472332||glyphword24_name|Твердыня III
2118472333||glyphword24_desc|Квен замедляет восстановление энергии на $I$% меньше.<br><br>+$I$% силы Квена.
2118472334||glyphword25_name|Сопряжённость I
2118472335||glyphword25_desc|Пагубные воздействия могут передаваться по "Узам" Аксия.<br><br>+$I$% силы Аксия.
2118472336||glyphword26_name|Сопряжённость II
2118472337||glyphword26_desc|Часть урона, который вы наносите отдельному противнику, передаётся по "Узам" Аксия.<br><br>+$I$% силы Аксия.
2118472338||glyphword27_name|Сопряжённость III
2118472339||glyphword27_desc|Часть вашего урона принимают на себя марионетки или враги, связанные "Узами" Аксия.<br><br>+$I$% Силы Аксия.
2118472340||glyphword28_name|Одержимость I
2118472341||glyphword28_desc|Враг получает $I$ ед. эфирного урона, когда перестает быть марионеткой.<br><br>Марионетки наносят на $I$% больше урона.
2118472342||glyphword29_name|Одержимость II
2118472343||glyphword29_desc|Пока вы накладываете Аксий, враг на $I$% хуже сопротивляется внушению.<br><br>Марионетки наносят на $I$% больше урона.
2118472344||glyphword30_name|Одержимость III
2118472345||glyphword30_desc|Марионетки служат вечно и неуязвимы для вас. Обратить их можно обычным Аксием.<br><br>Марионетки наносят на $I$% больше урона.
2118472346||glyphword31_name|Защита I
2118472347||glyphword31_desc|Укрепление доспехов повышает броню на $I$ ед..<br><br>+$I$ устойчивости.
2118472348||glyphword32_name|Защита II
2118472349||glyphword32_desc|Броня больше не изнашивается.<br><br>+$I$ устойчивости.
2118472350||glyphword33_name|Защита III
2118472351||glyphword33_desc|Доспех спасает вас от смертельного урона и теряет часть прочности.<br><br>+$I$ устойчивости.
2118472352||glyphword34_name|Непробиваемость I
2118472353||glyphword34_desc|Ваш доспех неуязвим для стрел.<br><br>+$I$ ед. брони.
2118472354||glyphword35_name|Непробиваемость II
2118472355||glyphword35_desc|Доспех целиком отражает урон одного удара, после чего наступает перезарядка (длительность зависит от величины урона).<br><br>+$I$ ед. брони.
2118472356||glyphword36_name|Непробиваемость III
2118472357||glyphword36_desc|Ваш доспех неуязвим для любых снарядов.<br><br>+$I$ ед. брони.
2118472358||glyphword37_name|Восстановление I
2118472359||glyphword37_desc|Когда ваши выносливость или энергия полны, то прибавки к ним восполняют здоровье.<br><br>+$I$ к скорости восстановления здоровья.
2118472360||glyphword38_name|Восстановление II
2118472361||glyphword38_desc|Чем ниже здоровье, тем быстрее (до $I$%) оно восстанавливается. Энергия и выносливость восстанавливают здоровье двукратно, когда вы неподвижны. <br><br>+$I$ к скорости восстановления здоровья.
2118472362||glyphword39_name|Восстановление III
2118472363||glyphword39_desc|В течение $I$ сек. вы восстанавливаете половину последнего полученного урона.<br><br>+$I$ к скорости восстановления здоровья.
2118472364||glyphword40_name|Безупречность I
2118472365||glyphword40_desc|Высокое здоровье не замедляет накопляемость адреналина.<br><br>+$I$ ед. здоровья.
2118472366||glyphword41_name|Безупречность II
2118472367||glyphword41_desc|При полном здоровье $I$% от скорости его восстановления прибавляется к скоростям восстановления выносливости и энергии.<br><br>+$I$ ед. здоровья.
2118472368||glyphword42_name|Безупречность III
2118472369||glyphword42_desc|Вы получаете очки усиления, когда убиваете врагов при полном здоровье (+$I$% урона и +$I$ брони за каждое), и теряете $I$ очк., когда получаете урон.<br>Максимум очков: $I$<br><br>+$I$ ед. здоровья.
2118472370||glyphword43_name|Выдержка I
2118472371||glyphword43_desc|Грузоподъемность повышается на $I$. Чем сильнее вы нагружены, тем выше ваша броня (до $I$ ед.) и тем больше (до $I$%) ваша устойчивость.<br><br>+$I$% вторичных сопротивляемостей.
2118472372||glyphword44_name|Выдержка II
2118472373||glyphword44_desc|Будучи "отдохнувшим", вы быстрее восстанавливаете энергию (на $I$%), "сытым" - выносливость (на $I$), "напоенным" - быстрее выводите токсины (на $I$%).<br><br>+$I$% вторичных сопротивляемостей.
2118472374||glyphword45_name|Выдержка III
2118472375||glyphword45_desc|При получении смертельного урона у вас тратится $I$ очко энергии и остается $I$ ед. здоровья. Штрафы низкого здоровья смягчаются на $I$%.<br><br>+$I$% вторичных сопротивляемостей.
2118472376||glyphword46_name|Усвоение I
2118472377||glyphword46_desc|Токсины выводятся, только пока накапливаются (или во время медитации). Штрафы высокой токсичности смягачаются на $I$%.<br><br>+$I$% длительности зелий.
2118472378||glyphword47_name|Усвоение II
2118472379||glyphword47_desc|Отвары из красных мутагенов ускоряют восстановление здоровья (на $I$); из зелёных - восстановление выносливости (на $I$); из синих - восстановление энергии (на $I$%).<br><br>+$I$% длительности зелий.
2118472380||glyphword48_name|Усвоение III
2118472381||glyphword48_desc|Каждый источник токсинов ускоряет их выведение и усиливает мутагены на $I$%.<br><br>+$I$% длительности зелий.
2118472382||glyphword49_name|Лёгкость I
2118472383||glyphword49_desc|Грузоподъемность повышается на $I$. Чем меньше вы нагружены, тем вы быстрее (до $I$%).<br><br>Штрафы брони смягчаются на $I$%.
2118472384||glyphword50_name|Лёгкость II
2118472385||glyphword50_desc|В зависимости от адреналина нехватка выносливости снижает скорость до $I$% меньше.<br><br>Штрафы брони смягчаются на $I$%.
2118472386||glyphword51_name|Лёгкость III
2118472387||glyphword51_desc|Адреналин теперь замедляет время и при высоком здоровье тоже.<br><br>Штрафы брони смягчаются на $I$%.
2118472388||glyphword52_name|Бережливость I
2118472389||glyphword52_desc|Если у вас кончилась выносливость, вы тратите $I$ очко энергии и взамен получаете $I$ ед. выносливости.<br><br>+$I$% бережливости выносливости.
2118472390||glyphword53_name|Бережливость II
2118472391||glyphword53_desc|Энергия и стойкость восстанавливаются на $I$% быстрее, когда вы неподвижны.<br><br>+$I$% бережливости выносливости.
2118472392||glyphword54_name|Бережливость III
2118472393||glyphword54_desc|Чем выше стойкость, тем меньше вы тратите выносливости (до $I$%); чем ниже выносливость, тем меньше вы тратите стойкости (до $I$%).<br><br>+$I$% бережливости выносливости.
2118472394||runeword01_name|Обледенение I
2118472395||runeword01_desc|Точный блок обмораживает противника.<br><br>+$I$% оборонительной бережливости.
2118472396||runeword02_name|Обледенение II
2118472397||runeword02_desc|Блоки и контратаки не пропускают урон от обмороженных противников, а простые блоки еще и снижают им стойкость.<br><br>+$I$% оборонительной бережливости.
2118472398||runeword03_name|Обледенение III
2118472399||runeword03_desc|Обмороженные враги на $I$% медленнее восстанавливают стойкость. Когда вы ударом этого меча сломили стойкость врага, он замерзает. <br><br>+$I$% оборонительной бережливости.
2118472400||runeword04_name|Истощение I
2118472401||runeword04_desc|Каждые $I$ ед. морозного урона отнимают у врага $I$ выносливости.<br><br>+$I$% вероятности обморожения.
2118472402||runeword05_name|Истощение II
2118472403||runeword05_desc|Чем ниже выносливость обмороженного противника, тем он медленнее (до $I$%).<br><br>+$I$% вероятности обморожения.
2118472404||runeword06_name|Истощение III
2118472405||runeword06_desc|Этот меч наносит врагу $I$ дополнительных ед. морозного урона за каждую его недостающую ед. выносливости.<br><br>+$I$% вероятности обморожения.
2118472406||runeword07_name|Уничтожение I
2118472407||runeword07_desc|Каждым ударом этот меч раскаляется, и каждое очко накала повышает огненный урон на $I$ ед. Со временем меч остывает.<br><br>+$I$ ед. огненного урона.
2118472408||runeword08_name|Разрушение II
2118472409||runeword08_desc|Каждое очко накала повышает вероятность критического удара на $I$% и наступательную бережливость на $I$%.<br><br>+$I$ ед. огненного урона.
2118472410||runeword09_name|Разрушение III
2118472411||runeword09_desc|Убитый враг с вероятностью $I$% (за каждое очко накала) взорвется, нанося другим врагам вокруг $I$ ед. огненного урона. Критические удары вызовут подобный взрыв с вероятностью $I$% (за каждое очко накала).<br><br>+$I$ ед. огненного урона.
2118472412||runeword10_name|Сожжение I
2118472413||runeword10_desc|Горящие враги горят на $F$ сек. дольше от каждого удара этого меча. Если прервать корчи горящих врагов, горение возобновится.<br><br>+$I$% вероятности воспламенить.
2118472414||runeword11_name|Сожжение II
2118472415||runeword11_desc|Враги теряют до $I$% стойкости каждую секунду, пока корчатся в пламени. Пламя каждую секунду наносит на $I$ ед. урона больше.<br><br>+$I$% вероятности воспламенить.
2118472416||runeword12_name|Сожжение III
2118472417||runeword12_desc|Враги получают на $I$% больше урона за каждую секунду, которую они горели.<br><br>+$I$% вероятности воспламенить.
2118472418||runeword13_name|Преобразование I
2118472419||runeword13_desc|Бомбы перенимают действия масел, нанесенных на этот меч. Масла, помимо основного действия, еще и отравляют с вероятностью в $I$%.<br><br>+$I$ ед. ядовитого урона.
2118472420||runeword14_name|Преобразование II
2118472421||runeword14_desc|Ядовитый урон преобразуется в физический, если враг сопротивляется ядовитому урону лучше, чем физическому.<br><br>+$I$ ед. ядовитого урона.
2118472422||runeword15_name|Преобразование III
2118472423||runeword15_desc|Каждое очко отравления врага усиливает масло на $I$%.<br><br>+$I$ ед. ядовитого урона.
2118472424||runeword16_name|Травля I
2118472425||runeword16_desc|Этот меч отравляет на $I$% вероятнее за каждые $I$ ед. токсичности.<br><br>+$I$% вероятности отравления.
2118472426||runeword17_name|Травля II
2118472427||runeword17_desc|Количество очков отравления у врага больше не ограничено.<br><br>+$I$% вероятности отравления.
2118472428||runeword18_name|Травля III
2118472429||runeword18_desc|Каждое очко отравления врага снижает его сопротивляемости яду, кровотечению и увечьям на $I$% и наносит на $I$% больше урона в сек.<br><br>+$I$% вероятности отравления.
2118472430||runeword19_name|Кровопускание I
2118472431||runeword19_desc|Вы наносите на $I$ кровотечение больше с вероятностью, равной проценту здоровья противника.<br><br>+$I$% вероятности кровотечения.
2118472432||runeword20_name|Кровопускание II
2118472433||runeword20_desc|Количество очков кровотечения у врага больше не ограничено. <br><br>+$I$% вероятности кровотечения.
2118472434||runeword21_name|Кровопускание III
2118472435||runeword21_desc|Первый взмах особого тяжелого удара накладывает $I$ очков кровотечения; второй - снимает все и за каждое снятое наносит $I$ ед. урона и на $I$% повышает сопротивляемость противника кровотечению.<br><br>+$I$% вероятности кровотечения.
2118472436||runeword22_name|Отчаяние I
2118472437||runeword22_desc|Адреналин не падает ниже $I$% от недостающей доли здоровья.<br><br>Адреналин держится на $I$ сек. дольше.
2118472438||runeword23_name|Отчаяние II
2118472439||runeword23_desc|Когда заканчивается выносливость, вместо неё начинает тратиться адреналин.<br><br>Адреналин держится на $I$ сек. дольше.
2118472440||runeword24_name|Отчаяние III
2118472441||runeword24_desc|Каждое очко адреналина даёт $F$% жизнекрадства, а каждый недостающий процент здоровья - $F$% жизнекрадства.<br><br>Адреналин держится на $I$ сек. дольше.
2118472442||runeword25_name|Отражение I
2118472443||runeword25_desc|Дальность контратаки мечом увеличивается, а контратаку плечом и ногой теперь можно применять против крупных противников.<br><br>+$I$% урона контратаки.
2118472444||runeword26_name|Отражение II
2118472445||runeword26_desc|контратака сбивает противнику на $I$% больше стойкости и восполняет вам $I$% от неё.<br><br>+$I$% урона контратаки.
2118472446||runeword27_name|Отражение III
2118472447||runeword27_desc|Контратака, выполненная за мгновение до вражеского удара, приобретает $I$% от его урона.<br><br>+$I$% урона контратаки.
2118472448||runeword28_name|Электризация I
2118472449||runeword28_desc|Вероятность электризации повышается двукратно до $I$%, и теперь она оглушает врагов.<br><br>+$I$ ед. электрического урона.
2118472450||runeword29_name|Электризация II
2118472451||runeword29_desc|Этот меч наносит врагам до $I$ дополнительных ед. электрического урона в зависимости от их брони.<br><br>+$I$ ед. электрического урона.
2118472452||runeword30_name|Электризация III
2118472453||runeword30_desc|Каждый удар об наэлектризованного врага заряжает этот меч, и каждый заряд усиливает Квен на $I$% и сквозной урон на $I$%. При использовании Квена меч разряжается и электризует окружающих врагов, нанося им $I$ ед. электрического урона за каждый заряд.<br><br>+$I$ ед. электрического урона.
2118472454||runeword31_name|Упоение I
2118472455||runeword31_desc|Убийство врагов Вихрем или Разрывом восстанавливает $I$ ед. выносливости.<br><br>+$I$% наступательной бережливости.
2118472456||runeword32_name|Упоение II
2118472457||runeword32_desc|Скорость и бережливость каждого следующего удара возрастает на $I$% до первого ненаступательного действия.<br><br>+$I$% наступательной бережливости.
2118472458||runeword33_name|Упоение III
2118472459||runeword33_desc|Когда адреналин достигает $I$ ед., он начинает быстро убывать, и пока он не закончиться, время вокруг вас замедляется и выносливость не тратится.<br><br>+$I$% наступательной бережливости.
2118472460||runeword34_name|Убийство I
2118472461||runeword34_desc|Враги с полным здоровьем получают на $I$% больше урона.<br><br>+$I$% тылового урона.
2118472462||runeword35_name|Убийство II
2118472463||runeword35_desc|Тыловые удары всегда критические.<br><br>+$I$% тылового урона.
2118472464||runeword36_name|Убийство III
2118472465||runeword36_desc|Первый удар после убийства или обнажения меча наносит на $I$% больше критического урона.<br><br>+$I$% тылового урона.
2118472466||runeword37_name|Продление I
2118472467||runeword37_desc|Маcла и другие усиления меча держатся на $I$% дольше.<br><br>+$I$% восстановления энергии.
2118472468||runeword38_name|Продление II
2118472469||runeword38_desc|Знаки и их побочные действия длятся на $I$% дольше.<br><br>+$I$% восстановления энергии.
2118472470||runeword39_name|Продление III
2118472471||runeword39_desc|Меч бьёт дальше, и $I$% его урона добавлятся в виде эфирного урона.<br><br>+$I$% восстановления энергии.
2118472472||runeword40_name|Призыв I
2118472473||runeword40_desc|Выбранный знак наделяет меч стихийным уроном и побочными действиями соразмерно своей силе.<br><br>+$I$% силы знаков.
2118472474||runeword41_name|Призыв II
2118472475||runeword41_desc|При каждом вашем тяжелом ударе Сторожевой глиф также бьёт этого противника.<br><br>+$I$% силы знаков.
2118472476||runeword42_name|Призыв III
2118472477||runeword42_desc|Особые приёмы могут сопровождаться побочным действием выбранного знака. Разрыв - вероятность до $I$% в зависимости от замаха, вихрь - $I$% для каждого удара.<br><br>+$I$% силы знаков.
2118472478||runeword43_name|Непоколебимость I
2118472479||runeword43_desc|Ближнейбойный урон повышается на $F$% за каждые $I$ ед. полного здоровья окружающих противников. Урон стойкости повышается на $F$% за каждую ед. адреналина.<br><br>+$I$% устойчивости при нападении.
2118472480||runeword44_name|Непоколебимость II
2118472481||runeword44_desc|В битве против босса вы на +$I$% устойчивее, адреналин убывает на +$I$% медленнее, и чем выше полное здоровье врага, тем больше он будет получать урона, когда его стойкость сломлена.<br><br>+$I$% устойчивости при нападении.
2118472482||runeword45_name|Непоколебимость III
2118472483||runeword45_desc|Разрыв с полным замахом отнимает всю энергию и наносит до $I$% дополнительного урона с $I$% жизнекрадства.<br><br>+$I$% устойчивости при нападении.
2118472484||runeword46_name|Сокрушение I
2118472485||runeword46_desc|Вы наносите на $I$% больше урона врагам, выбитым из стойки.<br><br>+$I$% вероятности выбить из стойки.
2118472486||runeword47_name|Сокрушение II
2118472487||runeword47_desc|При стойкости выше $I$% вы сбиваете врагу на $I$% больше стойкости, однако и сами теряете $I$% стойкости при каждом ударе.<br><br>+$I$% вероятности выбить из стойки.
2118472488||runeword48_name|Сокрушение III
2118472489||runeword48_desc|При здоровье выше $I$% вы наносите на $I$% больше урона, однако и сами теряете $I$% здоровья при каждом ударе.<br><br>+$I$% вероятности выбить из стойки.
2118472490||runeword49_name|Пробой I
2118472491||runeword49_desc|Если ваш удар отразили, он всё равно может наложить пагубное воздействие; если не отразили, $I$% доли вашего сквозного урона добавляется к вашей бронебойности.<br><br>+$I$% сквозного урона.
2118472492||runeword50_name|Пробой II
2118472493||runeword50_desc|Если ваша бронебойность превышает вражескую броню, излишек добавляется к критическому урону.<br><br>+$I$% сквозного урона.
2118472494||runeword51_name|Пробой III
2118472495||runeword51_desc|Легкие удары ослабляют вражескую броню на $I$% на $I$ сек., тяжелые - на $I$% навсегда.<br><br>+$I$% сквозного урона.
2118472496||runeword52_name|Укрепление I
2118472497||runeword52_desc|Затачивание меча повышает его бронебойность на $I$%.<br><br>Вы пропускаете на $I$% меньше сквозного урона.
2118472498||runeword53_name|Укрепление II
2118472499||runeword53_desc|Этот меч не затупляется.<br><br>Вы пропускаете на $I$% меньше сквозного урона.
2118472500||runeword54_name|Укрепление III
2118472501||runeword54_desc|Убив врагов на $I$ ед. здоровья, этот меч навсегда приобретает + $I$ ед. к урону.<br><br>Вы пропускаете на $I$% меньше сквозного урона.
2118472502||runeword55_name|Изувечение I
2118472503||runeword55_desc|С каждым увечьем враг теряет $I$% бронебойности и кровоточит на $I$% дольше.<br><br>+$I$% вероятности увечья.
2118472504||runeword56_name|Изувечение II
2118472505||runeword56_desc|Добивания и расчленения приносят на $I$% больше выносливости и адреналина и на $I$% сильнее снижают воинственность.<br><br>+$I$% вероятности увечья.
2118472506||runeword57_name|Изувечение III
2118472507||runeword57_desc|Увечья наносят врагу урона на $I$% от его полного здоровья и снижают его полную стойкость на $I$%.<br><br>+$I$% вероятности увечья.
2118472508||runeword58_name|Опустошение I
2118472509||runeword58_desc|Чем больше разница между вашим здоровьем и противника, тем вероятнее критические удары (до $I$%).<br><br>+$I$% критического урона.
2118472510||runeword59_name|Опустошение II
2118472511||runeword59_desc|Для каждого отдельного врага: урон лёгких/тяжелых ударов навсегда повышает на $I$% вероятность/урон критических ударов соответственно.<br><br>+$I$% критического урона.
2118472512||runeword60_name|Опустошение III
2118472513||runeword60_desc|Если тяжелый удар, сломивший стойкость врага, окажется критическием, тот мгновенно погибает. Если легкий - наносит на $I$% больше критического урона.<br><br>+$I$% критического урона.
2118472524||redux_perfection|Безупречность
2118472525||redux_obliteration|Уничтожение
2118472526||redux_electrocution|Электризация
2118472527||item_desc_decoction_1|Вы ускоряетесь на 15% на 3 сек., когда вызываете кровотечение, и в ближнем бою наносите врагу на 2% больше урона за каждое его очко кровотечения.
2118472528||item_desc_decoction_2|Убийство восполняет 10% недостающего здоровья. Адреналин держится на 2 сек. дольше.
2118472529||item_desc_decoction_3|Вашу стойкость не сломить. При получении урона ваши устойчивость и сопротивляемость урону на 5 сек. возрастают на 5% (вплоть до 25%).
2118472530||item_desc_decoction_4|Ночью этот отвар повышает ваши скорость, урон, бережливость выносливости и силу знаков на 10%, а в полнолуние ещё и спасает от смерти, прекращая своё действие и восполняя вам 50% здоровья.
2118472531||item_desc_decoction_5|Стихийный урон снижает сопротивляемости врага к остальным видам стихийного урона. Легкие удары наносят больше урона и могут накладывать пагубные воздействия.
2118472532||item_desc_decoction_6|Вы на 20% лучше сопротивляетесь физическому урону, при уклонениях не получаете касательного урона, и в ближнем бою наносите полный урон развоплощённым призракам.
2118472533||item_desc_decoction_7|На рассвете энергия восстанавливается на 20% быстрее, на закате - выносливость на 2 очка быстрее. При высоком здоровье знаки становятся до 20% сильнее, при низком - бронебойность.
2118472534||item_desc_decoction_8|В течение 2 сек. после уклонения скорость и урон ваших ударов повышаются на 10%. Штрафы и низкой энергии, и низкой выносливости рассчитываются по тому показателю, который в данный момент выше.
2118472535||item_desc_decoction_9|Легкие удары, тяжелые удары и знаки усиливают друг друга (но не себя) и приносят соответственно 1, 2 и 3 очка усиления. Когда набирается 6 очков, следующий удар или знак усилиться на 50% и обнулит все очки.
